cik,ticker,bdc_name,form,accession,period_of_report,filed_date,period_end,level,label,for_company,covers_line_ids,industry,dimensions,amortized_cost_usd,fair_value_usd,pct_of_net_assets,source_table
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Display Holding Company, Inc., Saldon Holdings, Inc. and Fastsigns Holdings Inc. (13)","Display Holding Company, Inc., Saldon Holdings, Inc. and Fastsigns Holdings Inc. (13)","1037,1038,1039,1040,1041,1042",Consumer Distribution and Retail,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:DisplayHoldingCompanyIncSaldonHoldingsIncAndFastsignsHoldingsIncMember""}",38900000.0,39500000.0,,57
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"FS Squared Holding Corp. and FS Squared, LLC (13)","FS Squared Holding Corp. and FS Squared, LLC (13)","1043,1044",Consumer Distribution and Retail,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:FSSquaredHoldingCorpAndFSSquaredLLCMember""}",50700000.0,50700000.0,,57
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"GMF Parent, Inc. and GMF Group Holdings, LP (13)","GMF Parent, Inc. and GMF Group Holdings, LP (13)","1045,1046,1047",Consumer Distribution and Retail,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:GMFParentInc.AndGMFGroupHoldingsLPMember""}",48200000.0,45300000.0,,57
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Hills Distribution, Inc., Hills Intermediate FT Holdings, LLC and GMP Hills, LP (13)","Hills Distribution, Inc., Hills Intermediate FT Holdings, LLC and GMP Hills, LP (13)","1049,1050,1051,1052",Consumer Distribution and Retail,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:HillsDistributionIncHillsIntermediateFTHoldingsLLCAndGMPHillsLPMember""}",20600000.0,24000000.0,,57
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"LJ Perimeter Buyer, Inc. and LJ Perimeter Co-Invest, L.P. (13)","LJ Perimeter Buyer, Inc. and LJ Perimeter Co-Invest, L.P. (13)","1053,1054",Consumer Distribution and Retail,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:LJPerimeterBuyerIncAndLJPerimeterCoInvestLPMember""}",50500000.0,46800000.0,,57
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Marcone Yellowstone Buyer Inc. and Marcone Yellowstone Holdings, LLC","Marcone Yellowstone Buyer Inc. and Marcone Yellowstone Holdings, LLC","1055,1056,1057",Consumer Distribution and Retail,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MarconeYellowstoneBuyerIncAndMarconeYellowstoneHoldingsLLCMember""}",6700000.0,500000.0,,57
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Mavis Tire Express Services Topco Corp., Metis HoldCo, Inc., and Metis TopCo, LP (13)","Mavis Tire Express Services Topco Corp., Metis HoldCo, Inc., and Metis TopCo, LP (13)","1058,1059",Consumer Distribution and Retail,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MavisTireExpressServicesTopcoCorpMetisHoldCoIncAndMetisTopCoLPMember""}",24600000.0,52200000.0,,57
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Midco Holding, LLC and Nivel Topco, LLC (4)","Midco Holding, LLC and Nivel Topco, LLC (4)","1060,1061,1062",Consumer Distribution and Retail,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MidcoHoldingLLCAndNivelTopcoLLCMember""}",14400000.0,13700000.0,,57
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Mr. Greens Intermediate, LLC, Florida Veg Investments LLC, MRG Texas, LLC and Restaurant Produce and Services Blocker, LLC (13)","Mr. Greens Intermediate, LLC, Florida Veg Investments LLC, MRG Texas, LLC and Restaurant Produce and Services Blocker, LLC (13)","1066,1067,1068,1069,1070",Consumer Distribution and Retail,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MrGreensIntermediateLLCFloridaVegInvestmentsLLCMRGTexasLLCAndRestaurantProduceAndServicesBlockerLLCMember""}",25800000.0,25100000.0,,58
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,Reddy Ice LLC (13),Reddy Ice LLC (13),"1073,1074,1075,1076,1077",Consumer Distribution and Retail,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ReddyIceLLCMember""}",343600000.0,343600000.0,,58
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Royal Borrower, LLC and Royal Parent, LP (13)","Royal Borrower, LLC and Royal Parent, LP (13)","1078,1079,1080",Consumer Distribution and Retail,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:RoyalBorrowerLLCAndRoyalParentLPMember""}",27900000.0,27600000.0,,58
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Shur-Co Acquisition, Inc. and Shur-Co Holdco, Inc.","Shur-Co Acquisition, Inc. and Shur-Co Holdco, Inc.","1081,1082,1083,1084,1085,1086",Consumer Distribution and Retail,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ShurCoAcquisitionIncAndShurCoHoldCoIncMember""}",64400000.00000001,64400000.00000001,,59
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Worldwide Produce Acquisition, LLC and REP WWP Coinvest IV, L.P. (13)(14)","Worldwide Produce Acquisition, LLC and REP WWP Coinvest IV, L.P. (13)(14)","1087,1088,1089",Consumer Distribution and Retail,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:WorldwideProduceAcquisitionLLCAndREPWWPCoinvestIVLPMember""}",10500000.0,7600000.0,,59
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,industry,Consumer Distribution and Retail,,,Consumer Distribution and Retail,"{""us-gaap:EquitySecuritiesByIndustryAxis"": ""arcc:ConsumerDistributionAndRetailMember""}",1418300000.0,1377600000.0,9.92,59
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Constellation Wealth Capital Fund, L.P., Constellation Wealth Capital Fund II LP, and CWC Fund II GP Capital LP (14)","Constellation Wealth Capital Fund, L.P., Constellation Wealth Capital Fund II LP, and CWC Fund II GP Capital LP (14)","1091,1092,1093",Investment Funds and Vehicles,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ConstellationWealthCapitalFundL.P.ConstellationWealthCapitalFundIILPAndCWCFundIIGPCapitalLPMember""}",5700000.0,6400000.0,,59
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Senior Direct Lending Program, LLC (5)(15)","Senior Direct Lending Program, LLC (5)(15)","1103,1104",Investment Funds and Vehicles,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:SeniorDirectLendingProgramLLCMember""}",1140400000.0,1153700000.0,,59
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,industry,Investment Funds and Vehicles,,,Investment Funds and Vehicles,"{""us-gaap:EquitySecuritiesByIndustryAxis"": ""arcc:InvestmentFundsAndVehiclesMember""}",1159400000.0,1180500000.0,8.5,60
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,3 Step Sports LLC (13),3 Step Sports LLC (13),"1106,1107,1108","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:A3StepSportsLLCMember""}",16800000.0,16800000.0,,60
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,Aventine Intermediate LLC & Aventine Holdings II LLC,Aventine Intermediate LLC & Aventine Holdings II LLC,"1109,1110","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AventineIntermediateLLCAventineHoldingsIILLCMember""}",61600000.0,46600000.0,,60
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Axiomatic, LLC","Axiomatic, LLC","1111,1112","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AxiomaticLLCMember""}",4800000.0,6000000.0,,60
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Create Music Holdings, LLC (13)","Create Music Holdings, LLC (13)","1116,1117","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:CreateMusicHoldingsLLCMember""}",36300000.0,35800000.0,,60
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"FEH Group, LLC.","FEH Group, LLC.","1120,1121,1122","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:FEHGroupLLCMember""}",187100000.0,276200000.0,,60
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Fever Labs, Inc. (13)","Fever Labs, Inc. (13)","1123,1124,1125,1126,1127,1128,1129","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:FeverLabsInc.Member""}",47300000.0,49700000.0,,61
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Global Music Rights, LLC (13)","Global Music Rights, LLC (13)","1132,1133","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:GlobalMusicRightsLLCMember""}",78000000.0,78800000.0,,61
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"League One Volleyball Clubs, LLC and League One Volleyball, Inc.","League One Volleyball Clubs, LLC and League One Volleyball, Inc.","1135,1136,1137","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:LeagueOneVolleyballClubsLLCAndLeagueOneVolleyballInc.Member""}",0.0,0.0,,61
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Legends Hospitality Holding Company, LLC, ASM Buyer, Inc., Legends ASM Holdco I, LLC, and Stadium Coinvest (B)-III, L.P. (13)","Legends Hospitality Holding Company, LLC, ASM Buyer, Inc., Legends ASM Holdco I, LLC, and Stadium Coinvest (B)-III, L.P. (13)","1138,1139,1140,1141","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:LegendsHospitalityHoldingCompanyLLCASMBuyerInc.LegendsASMHoldcoILLCAndStadiumCoinvestBIIIL.P.Member""}",71600000.0,70500000.0,,61
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"LiveBarn Inc., LiveBarn US, LLC, LiveBarn Canada I, ULC, and Royal Topco Holdings, LLC (13)","LiveBarn Inc., LiveBarn US, LLC, LiveBarn Canada I, ULC, and Royal Topco Holdings, LLC (13)","1142,1143,1144","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:LiveBarnInc.LiveBarnUSLLCLiveBarnCanadaIULCAndRoyalTopcoHoldingsLLCMember""}",7000000.0,7100000.0,,61
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,Mari Events Midco LLC and AE EventsCo Holdings LLC (13),Mari Events Midco LLC and AE EventsCo Holdings LLC (13),"1145,1146,1147,1148","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MariEventsMidcoLLCAndAEEventsCoHoldingsLLCMember""}",19000000.0,20400000.0,,61
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Mari Miami II LLC and South Florida Tennis, LLC","Mari Miami II LLC and South Florida Tennis, LLC","1149,1150","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MariMiamiIILLCAndSouthFloridaTennisLLCMember""}",8100000.0,13600000.0,,62
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,Miami Beckham United LLC,Miami Beckham United LLC,"1151,1152","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MiamiBeckhamUnitedLLCMember""}",187200000.0,187200000.0,,62
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Production Resource Group, L.L.C. and PRG III, LLC (4)","Production Resource Group, L.L.C. and PRG III, LLC (4)","1153,1154,1155,1156,1157","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ProductionResourceGroupL.L.C.AndPRGIIILLCMember""}",94500000.0,84400000.0,,62
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Professional Fighters League, LLC, PFL MMA LLC and PFL MMA, Inc.","Professional Fighters League, LLC, PFL MMA LLC and PFL MMA, Inc.","1158,1159,1160","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ProfessionalFightersLeagueLLCPFLMMALLCAndPFLMMAInc.Member""}",14400000.0,14400000.0,,62
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Shout! Factory, LLC (13)","Shout! Factory, LLC (13)","1163,1164","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ShoutFactoryLLCMember""}",18500000.0,18200000.0,,62
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"The Teaching Company Holdings, Inc.","The Teaching Company Holdings, Inc.","1166,1167","Sports, Media and Entertainment","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:TheTeachingCompanyHoldingsIncMember""}",1100000.0,800000.0,,62
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,industry,"Sports, Media and Entertainment",,,"Sports, Media and Entertainment","{""us-gaap:EquitySecuritiesByIndustryAxis"": ""arcc:SportsMediaAndEntertainmentMember""}",1020500000.0,1121000000.0,8.07,62
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Alcami Corporation and ACM Note Holdings, LLC (13)","Alcami Corporation and ACM Note Holdings, LLC (13)","1170,1171,1172","Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AlcamiCorporationAndACMNoteHoldingsLLCMember""}",43000000.0,41500000.0,,63
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,Bamboo US BidCo LLC (13),Bamboo US BidCo LLC (13),"1174,1175,1176","Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:BambooUSBidCoLLCMember""}",44800000.0,44300000.0,,63
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Cobalt Buyer Sub, Inc., Cobalt Holdings I, LP, and Cobalt Intermediate I, Inc.","Cobalt Buyer Sub, Inc., Cobalt Holdings I, LP, and Cobalt Intermediate I, Inc.","1177,1178,1179,1180,1181,1182,1183","Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:CobaltBuyerSubIncCobaltHoldingsILPAndCobaltIntermediateIIncMember""}",175700000.0,157300000.0,,63
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Creek Parent, Inc. and Creek Feeder, L.P. (13)","Creek Parent, Inc. and Creek Feeder, L.P. (13)","1185,1186,1187","Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:CreekParentInc.AndCreekFeederL.P.Member""}",213000000.0,214400000.0,,63
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Gula Buyer Inc. and Gula Co-Invest II, L.P.","Gula Buyer Inc. and Gula Co-Invest II, L.P.","1188,1189","Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:GulaBuyerInc.AndGulaCoInvestIIL.P.Member""}",19000000.0,19200000.0,,63
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"NAMSA Holdco, LLC, North American Science Associates, LLC and Cardinal Topco Holdings L.P. (13)","NAMSA Holdco, LLC, North American Science Associates, LLC and Cardinal Topco Holdings L.P. (13)","1192,1193,1194","Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:NAMSAHoldcoLLCNorthAmericanScienceAssociatesLLCAndCardinalTopcoHoldingsL.P.Member""}",114100000.0,130199999.99999999,,64
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"NMC Skincare Intermediate Holdings II, LLC (13)","NMC Skincare Intermediate Holdings II, LLC (13)","1195,1196,1197,1198","Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:NMCSkincareIntermediateHoldingsIILLCMember""}",40100000.0,37200000.0,,64
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Verista, Inc. (13)","Verista, Inc. (13)","1199,1200","Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:VeristaInc.Member""}",1800000.0,1500000.0,,64
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,industry,"Pharmaceuticals, Biotechnology and Life Sciences",,,"Pharmaceuticals, Biotechnology and Life Sciences","{""us-gaap:EquitySecuritiesByIndustryAxis"": ""arcc:PharmaceuticalsBiotechnologyAndLifeSciencesMember""}",846300000.0,835200000.0,6.01,64
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,Adonis Acquisition Holdings LLC and Adonis Acquisition Holdings Parent LLC (5)(13),Adonis Acquisition Holdings LLC and Adonis Acquisition Holdings Parent LLC (5)(13),"1202,1203,1204",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AdonisAcquisitionHoldingsLLCAndAdonisAcquisitionHoldingsParentLLCMember""}",37100000.0,27200000.0,,64
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,ASP-r-pac Acquisition CO LLC and ASP-r-pac Holdings LP (13),ASP-r-pac Acquisition CO LLC and ASP-r-pac Holdings LP (13),"1206,1207",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ASPRPacAcquisitionCOLLCAndASPRPacHoldingsLPMember""}",23000000.0,20800000.0,,64
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Bulab Holdings, Inc. and Buckman PPC Co-Invest LP (13)","Bulab Holdings, Inc. and Buckman PPC Co-Invest LP (13)","1208,1209,1210",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:BulabHoldingsInc.AndBuckmanPPCCoInvestLPMember""}",8500000.0,8900000.0,,65
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Meyer Laboratory, LLC and Meyer Parent, LLC (13)","Meyer Laboratory, LLC and Meyer Parent, LLC (13)","1212,1213,1214,1215",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MeyerLaboratoryLLCAndMeyerParentLLCMember""}",33800000.0,32400000.0,,65
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"MP Midco Holdings, LLC and MP Topco Holdings, LLC","MP Midco Holdings, LLC and MP Topco Holdings, LLC","1216,1217",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MPMidcoHoldingsLLCAndMPTopcoHoldingsLLCMember""}",13700000.0,20600000.0,,65
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"NCP-MSI Buyer, Inc. and NCP MSI Co-Invest, LP (13)(14)","NCP-MSI Buyer, Inc. and NCP MSI Co-Invest, LP (13)(14)","1218,1219,1220,1221",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:NCPMSIBuyerInc.AndNCPMSICoInvestLPMember""}",38400000.0,38100000.0,,65
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (13)","Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (13)","1222,1223,1224,1225,1226",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:NelipakHoldingCompanyNelipakEuropeanHoldingsCooperatiefUAKNPAKHoldingsLPAndPAKNKNetherlandsTreasuryBVMember""}",71900000.0,75900000.0,,65
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2026-06-30,issuer,"Novipax Buyer, L.L.C. and Novipax Parent Holding Company, L.L.C.","Novipax Buyer, L.L.C. and Novipax Parent Holding Company, L.L.C.","1227,1228,1229,1230",Materials,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:NovipaxBuyerLLCAndNovipaxParentHoldingCompanyLLCMember""}",27300000.0,26500000.0,,66
